UT (Unique WOS ID),Publication Year,topic_bertopic,topic_lda,topic_nmf,topic_kmeans
WOS:000717926700002,2021,77,38,32,6
WOS:001301021000019,2024,-1,77,2,1
WOS:000598450100001,2020,83,38,77,65
WOS:001238862300002,2024,57,77,74,51
WOS:001126896900001,2023,7,77,77,68
WOS:000872782400001,2023,-1,52,54,16
WOS:000850117300018,2022,34,77,62,2
WOS:000649278100001,2021,62,77,73,65
WOS:001424029900001,2025,-1,77,65,3
WOS:001300795000001,2024,23,38,66,7
WOS:000735389000003,2021,15,38,63,66
WOS:000559749500001,2020,35,77,66,13
WOS:001645911800001,2025,89,77,74,71
WOS:001208877400005,2024,2,52,6,50
WOS:000847912300001,2022,79,38,71,66
WOS:000631645700018,2021,12,38,77,1
WOS:001461175500001,2025,-1,52,68,47
WOS:000775981100001,2023,70,77,62,51
WOS:001604467000001,2025,73,38,77,38
WOS:001591464200006,2025,29,38,68,47
WOS:001016295400001,2023,34,77,74,21
WOS:000813554600002,2022,8,77,2,51
WOS:000630100900051,2021,4,77,3,46
WOS:001041320100001,2023,-1,77,77,33
WOS:001097478400007,2023,-1,77,67,55
WOS:000729534500001,2022,-1,38,3,2
WOS:000964131100002,2023,5,77,56,1
WOS:000809799100001,2024,34,38,63,71
WOS:001510605400001,2025,61,77,68,48
WOS:000683541900001,2022,-1,77,37,56
WOS:000604079400003,2021,15,38,63,17
WOS:000555157900001,2020,-1,77,62,32
WOS:001555026400001,2025,-1,77,73,2
WOS:000731386700003,2021,-1,77,73,32
WOS:001592959300001,2025,49,77,73,51
WOS:001459446100007,2025,16,38,63,58
WOS:001320458300001,2024,24,77,74,52
WOS:001132094100001,2023,-1,77,77,51
WOS:000600665200042,2021,-1,38,69,65
WOS:000513448700007,2020,19,38,4,74
WOS:001006637800001,2022,7,77,63,68
WOS:000854373200001,2023,59,77,3,17
WOS:000886812500001,2023,22,77,62,32
WOS:001356579900030,2022,83,38,4,11
WOS:000714285500001,2022,12,23,39,36
WOS:000684209200008,2021,-1,77,61,65
WOS:001504525600001,2025,19,38,3,29
WOS:001378129200002,2024,92,23,59,73
WOS:000906593400001,2023,27,23,45,70
WOS:000534220400009,2020,-1,77,62,21
WOS:001579481500035,2025,86,77,5,41
WOS:001545008400023,2025,66,38,69,53
WOS:001484000600005,2025,8,77,2,55
WOS:001026586700001,2023,36,77,31,65
WOS:000896763900001,2021,35,77,66,13
WOS:000544878100001,2020,41,38,42,58
WOS:001696241700001,2025,49,77,73,2
WOS:001418918600001,2024,46,77,27,38
WOS:001080684200001,2023,-1,77,62,32
WOS:000833000400001,2022,12,77,5,36
WOS:000737662700001,2022,48,77,66,13
WOS:000630100900019,2021,4,77,3,46
WOS:000574068200001,2021,5,77,3,17
WOS:001104796300003,2023,57,77,42,15
WOS:001054482000001,2023,38,77,57,54
WOS:000697453000001,2021,98,77,63,65
WOS:001588636200001,2025,8,77,77,65
WOS:001273745100003,2024,4,77,3,17
WOS:000532349000009,2020,-1,38,62,32
WOS:001608929200006,2025,-1,77,63,17
WOS:001499633800003,2025,8,77,63,51
WOS:001383686800001,2024,15,77,63,66
WOS:000788447500008,2022,104,38,78,59
WOS:000791318000001,2022,38,77,57,54
WOS:000575792100003,2020,4,38,64,17
WOS:000503281100021,2020,68,38,74,37
WOS:001548258900002,2025,-1,38,4,11
WOS:001417717100001,2024,15,38,63,17
WOS:001152585000001,2024,36,77,73,55
WOS:000715030700001,2021,-1,77,73,55
WOS:000570527200001,2020,-1,52,64,28
WOS:000561875600001,2022,4,38,3,17
WOS:001300794900001,2025,-1,77,33,35
WOS:000846455800001,2022,91,38,27,38
WOS:000615605100001,2021,91,77,46,48
WOS:000528260000005,2020,38,77,57,54
WOS:001535510200001,2025,46,52,72,19
WOS:001265041100006,2024,34,77,1,2
WOS:000753455300002,2021,-1,38,3,44
WOS:000605117300004,2021,39,77,9,56
WOS:001642630600001,2025,43,77,55,75
WOS:001601293600001,2025,-1,77,77,21
WOS:001536549900001,2025,-1,77,67,55
WOS:001498413100001,2025,81,77,77,51
WOS:001204747500001,2024,1,38,4,77
WOS:000870829400024,2022,33,77,74,21
WOS:000861161300004,2023,35,77,66,13
WOS:000764012000005,2021,-1,38,3,44
WOS:000771267700001,2022,-1,52,42,27
WOS:000529793400027,2020,5,77,15,1
WOS:001286227000001,2024,-1,52,49,15
WOS:000619005200005,2021,-1,77,67,55
WOS:000506538600020,2020,59,77,63,2
WOS:000499654900006,2020,60,23,69,0
WOS:001512114600001,2025,-1,38,8,39
WOS:001383892000001,2024,85,38,73,58
WOS:000759721100001,2022,4,38,3,46
WOS:001097741500004,2020,2,23,74,22
WOS:001659208000003,2025,47,52,34,28
WOS:000740150300001,2022,-1,77,3,44
WOS:000806137100002,2022,71,77,73,2
WOS:000523852900001,2020,8,38,61,15
WOS:001264900000075,2024,34,77,78,2
WOS:000854086000013,2022,55,77,60,28
WOS:001283081400003,2024,94,38,71,26
WOS:001067031100001,2023,71,77,1,2
WOS:000528906600001,2020,57,77,74,65
WOS:001620243200019,2025,77,38,32,6
WOS:001522957100007,2025,77,38,73,6
WOS:001512405400001,2025,34,77,60,51
WOS:001272552900018,2024,8,77,72,51
WOS:001198685400001,2024,55,38,77,40
WOS:001529794800001,2026,-1,77,3,17
WOS:001173984800001,2024,1,38,4,11
WOS:000649353900001,2021,78,52,38,65
WOS:000621403700006,2021,91,77,2,15
WOS:001425206800001,2025,4,77,73,17
WOS:000600628600015,2020,71,77,1,2
WOS:001245280700001,2024,8,77,63,51
WOS:001067722700026,2023,91,77,49,15
WOS:000871808600001,2023,-1,77,67,51
WOS:001459473800001,2025,12,38,5,36
WOS:001069000400001,2025,62,77,46,48
WOS:001040706300005,2023,5,38,33,1
WOS:001125692000001,2022,-1,77,21,51
WOS:000725925400001,2022,5,77,15,1
WOS:000613279900011,2021,-1,77,74,65
WOS:000649189200010,2021,25,52,58,12
WOS:001543968300005,2025,15,38,69,53
WOS:001206518900003,2024,-1,38,71,62
WOS:001136743000001,2024,101,77,71,51
WOS:001200070000001,2024,-1,38,1,44
WOS:001168476400001,2024,8,77,77,33
WOS:000835827300009,2022,81,77,77,15
WOS:000527967300011,2020,57,77,54,65
WOS:000525446100006,2020,-1,77,37,21
WOS:000516770300004,2020,11,38,13,18
WOS:001641712400001,2025,71,77,1,2
WOS:001491301500003,2025,-1,77,67,55
WOS:001131918600001,2023,-1,38,73,40
WOS:000767658100001,2022,-1,52,9,56
WOS:000545282500001,2022,44,77,61,14
WOS:000747706100001,2022,5,77,53,3
WOS:001402892600001,2025,5,77,15,1
WOS:001281415900004,2024,5,77,58,1
WOS:001016997400001,2023,5,77,67,1
WOS:000862652300007,2022,-1,38,5,36
WOS:000994020700001,2023,89,38,42,71
WOS:001647105000001,2025,2,38,52,37
WOS:000700742700001,2021,-1,52,53,65
WOS:001297113200003,2024,81,77,69,51
WOS:001485702300001,2025,58,52,39,25
WOS:001195091800001,2024,5,77,66,1
WOS:000642595600041,2021,34,38,1,2
WOS:000639147800001,2021,101,38,73,56
WOS:000664160900001,2021,54,52,75,62
WOS:001335270100001,2025,49,77,73,2
WOS:000756455400001,2022,99,38,70,58
WOS:001597653000001,2025,60,38,69,25
WOS:000987699100036,2022,5,38,73,2
WOS:001197656200001,2024,82,52,76,22
WOS:000562436600001,2020,34,38,63,2
WOS:001143784700001,2024,25,23,58,45
WOS:001120120500001,2024,54,38,75,22
WOS:001016383100001,2023,82,52,64,50
WOS:000564276300004,2020,-1,77,3,17
WOS:001584717700001,2025,2,23,59,73
WOS:001050323700003,2023,-1,52,43,0
WOS:000590106200001,2020,16,38,70,66
WOS:000519306600206,2020,18,77,77,59
WOS:000654526500001,2022,4,52,3,24
WOS:000720332400001,2021,-1,23,22,9
WOS:000753855200002,2022,12,38,73,29
WOS:000888625300001,2024,2,77,75,22
WOS:001566457000002,2025,10,77,22,55
WOS:000951961200001,2023,58,23,39,25
WOS:000545381700044,2020,-1,23,64,53
WOS:000752493100041,2021,-1,77,1,44
WOS:001296699200001,2024,60,23,69,45
WOS:001577463800001,2025,-1,38,75,44
WOS:001155056900002,2024,1,38,4,77
WOS:001185343500001,2024,8,77,2,65
WOS:001095602900001,2023,19,38,3,17
WOS:001020762600001,2023,-1,38,1,44
WOS:000672800900003,2021,25,77,58,12
WOS:001387310500001,2024,16,52,70,58
WOS:001128320900001,2023,2,38,52,22
WOS:000781105300001,2023,7,77,1,68
WOS:000847352900001,2022,44,77,61,14
WOS:001292929500013,2024,0,23,60,5
WOS:001185191500001,2024,-1,23,8,45
WOS:000698615300001,2021,90,23,12,5
WOS:001080555400046,2023,11,23,60,31
WOS:000561739000004,2020,0,23,60,45
WOS:000888734500003,2022,102,38,61,53
WOS:000723406700002,2022,0,23,70,45
WOS:001150526800036,2024,0,23,60,5
WOS:001081742300001,2023,0,23,60,45
WOS:000740406000002,2022,0,23,12,45
WOS:001568039500001,2025,0,23,39,5
WOS:001450816700005,2025,0,23,12,45
WOS:000706632500007,2021,58,23,39,25
WOS:001570735800013,2025,-1,23,13,31
WOS:000877906900007,2022,0,23,39,45
WOS:000678424500009,2021,53,52,61,0
WOS:000596581200012,2020,0,23,34,45
WOS:001044414800001,2023,-1,23,22,45
WOS:001015332300001,2023,-1,23,69,37
WOS:000821918500005,2022,1,38,4,11
WOS:000577817100001,2022,0,23,8,45
WOS:001232854100002,2024,10,23,22,9
WOS:001209776500010,2024,7,77,67,68
WOS:001121016100001,2023,-1,23,50,45
WOS:000654422900001,2022,0,23,12,5
WOS:001443446500001,2025,0,23,59,45
WOS:000876151500001,2022,0,23,8,45
WOS:000628916000001,2021,-1,23,20,37
WOS:000566550200001,2020,0,23,59,45
WOS:000535938400008,2020,74,77,20,37
WOS:001562581400004,2025,0,23,8,45
WOS:001163679900001,2024,2,52,22,9
WOS:001024580200001,2023,27,52,45,70
WOS:000861756900001,2022,0,23,60,5
WOS:000578010800002,2021,0,23,60,5
WOS:000987651200001,2023,-1,23,58,45
WOS:000884399100001,2022,0,23,59,45
WOS:000761738800001,2022,0,23,76,5
WOS:000730670100001,2022,1,38,4,77
WOS:000662775800001,2021,0,23,12,45
WOS:001015345600021,2023,11,23,76,18
WOS:000725988400001,2022,84,52,47,26
WOS:000729660600009,2022,0,23,76,5
WOS:000968160500003,2023,53,23,69,0
WOS:000612170900001,2020,0,23,60,5
WOS:000563217400001,2020,-1,23,71,45
WOS:001564516500001,2025,16,38,76,53
WOS:001436876700001,2025,92,23,59,73
WOS:001300960200001,2025,90,23,6,22
WOS:000980906000008,2023,49,38,73,53
WOS:001186246300001,2024,90,23,60,0
WOS:000945545100001,2023,10,23,22,9
WOS:001617568500001,2026,0,23,22,45
WOS:000989432200001,2023,0,23,22,45
WOS:000542585200006,2020,40,52,54,40
WOS:000509613500011,2020,0,23,41,5
WOS:001458222700001,2025,72,23,59,45
WOS:001440229200001,2025,0,23,12,5
WOS:001424062400001,2025,0,23,69,5
WOS:000579085300005,2020,0,23,56,0
WOS:001309832900001,2024,-1,23,27,45
WOS:000767409600001,2022,-1,38,8,53
WOS:000582395500003,2020,0,23,12,5
WOS:000612171400002,2020,0,23,60,31
WOS:001147325500001,2024,0,23,60,5
WOS:000982672000001,2023,0,23,60,5
WOS:000631676600002,2021,90,23,59,45
WOS:001632261000001,2026,0,23,12,5
WOS:001139736900001,2024,1,38,4,11
WOS:001615561700008,2025,10,23,22,9
WOS:001083692500012,2023,0,23,60,45
WOS:001243893200009,2023,-1,77,67,65
WOS:001602070900001,2025,0,23,39,5
WOS:001054471100001,2023,0,23,8,45
WOS:000799864800005,2022,0,23,12,5
WOS:000694267000001,2021,13,38,69,53
WOS:001231890500001,2024,1,23,69,11
WOS:001037655100001,2023,11,23,13,31
WOS:000725580800001,2021,48,77,37,21
WOS:000566384000004,2020,0,23,58,45
WOS:001618019500001,2025,0,23,8,5
WOS:001195357700001,2024,-1,23,60,45
WOS:000939403200001,2023,63,38,40,49
WOS:000557870200012,2020,0,23,70,5
WOS:001097827300001,2023,0,23,22,5
WOS:001074459600001,2023,0,23,12,45
WOS:000989606800001,2023,10,23,22,18
WOS:000892823000001,2022,0,23,60,45
WOS:000685626800007,2021,10,23,22,9
WOS:000570929000001,2020,31,38,5,67
WOS:000888481300001,2022,28,78,7,57
WOS:000769158400009,2022,10,23,22,9
WOS:001460704200001,2025,0,23,70,5
WOS:001157255800004,2024,-1,52,71,53
WOS:000759719600001,2023,58,23,69,25
WOS:000754466500007,2022,0,23,60,5
WOS:000568756800005,2020,0,23,12,5
WOS:001047472900001,2023,0,23,60,45
WOS:000861930800011,2022,0,23,8,45
WOS:001147716100001,2024,1,38,4,6
WOS:000671116000001,2021,89,77,64,71
WOS:000644952300004,2021,38,77,57,54
WOS:000594857400012,2020,5,77,15,1
WOS:000520941900012,2020,16,38,23,58
WOS:001557110800001,2025,52,77,72,19
WOS:001467508900001,2025,91,52,71,22
WOS:001222660900001,2024,81,77,73,6
WOS:000790489800001,2022,4,52,3,46
WOS:000766433900001,2022,-1,52,64,20
WOS:000664629600003,2021,15,77,63,66
WOS:000620257300024,2021,-1,38,1,56
WOS:001638956200001,2026,-1,77,64,65
WOS:001140820800001,2024,5,77,78,1
WOS:001257583000008,2024,59,38,3,17
WOS:001020804200001,2024,88,52,56,40
WOS:000706035300005,2021,-1,38,3,35
WOS:000534195200020,2020,8,77,65,33
WOS:001625301100001,2025,81,77,73,15
WOS:000878651800001,2022,68,77,73,51
WOS:000573431000009,2020,5,77,64,1
WOS:001636026100001,2025,-1,77,33,35
WOS:001397990100001,2025,-1,77,72,51
WOS:001367827700001,2024,6,52,43,23
WOS:001126525800003,2023,-1,77,73,2
WOS:000738068600004,2022,5,77,15,1
WOS:000687321300003,2021,19,38,1,29
WOS:000649805400001,2021,-1,38,3,44
WOS:000573848800002,2020,-1,23,71,73
WOS:001355829700006,2025,1,38,78,11
WOS:000900862300001,2022,1,38,4,11
WOS:000687321300005,2021,-1,38,60,53
WOS:000607291700021,2021,-1,77,37,21
WOS:001510023900001,2025,4,38,3,17
WOS:001343973700001,2024,19,38,4,74
WOS:001203197100012,2024,86,38,61,65
WOS:001221643100001,2024,-1,38,61,15
WOS:001011878300001,2025,4,77,3,17
WOS:000776284100003,2022,-1,38,51,1
WOS:000687321300017,2021,-1,77,1,2
WOS:000661282600013,2021,103,38,77,35
WOS:000636287700018,2021,5,77,15,1
WOS:001216707200001,2024,5,38,76,65
WOS:001171748400001,2024,8,77,49,33
WOS:001330432100014,2024,20,77,44,69
WOS:000989062700018,2023,5,77,15,1
WOS:001002110100001,2023,2,52,78,22
WOS:000979385300001,2023,73,77,74,56
WOS:000781233500001,2023,7,52,24,39
WOS:000571475500001,2020,-1,38,1,2
WOS:000535607600009,2020,4,77,3,17
WOS:001665617300001,2025,6,52,77,36
WOS:001562867900001,2025,1,38,4,77
WOS:001484598500001,2025,37,77,25,56
WOS:001293377600001,2025,97,52,57,48
WOS:001104903900011,2023,5,38,64,1
WOS:001057981800002,2023,5,77,45,1
WOS:001080726800001,2023,5,77,60,1
WOS:001060848800001,2023,45,38,77,33
WOS:000882664600001,2022,34,77,1,2
WOS:001554398700036,2025,25,77,58,12
WOS:001103761100001,2024,68,38,55,64
WOS:000893205700003,2023,31,38,64,67
WOS:000880046900001,2023,1,38,4,77
WOS:000721094100002,2021,16,38,77,33
WOS:000667321100001,2022,66,38,62,58
WOS:000595097500014,2020,81,77,77,15
WOS:001296494100003,2024,15,77,63,66
WOS:000986724500009,2023,34,77,78,15
WOS:000899361900010,2023,37,77,9,56
WOS:000616143000002,2021,32,77,25,14
WOS:001307722200001,2024,-1,77,37,21
WOS:001203433400001,2024,5,77,15,1
WOS:001102760600001,2024,1,38,4,11
WOS:001094164000001,2023,-1,77,37,21
WOS:000976240200001,2023,8,77,77,51
WOS:000854073600005,2022,1,38,69,11
WOS:000624586600001,2021,77,38,32,6
WOS:000591950800001,2021,81,77,73,15
WOS:000594805100022,2020,41,52,54,20
WOS:001468501500001,2025,1,38,4,11
WOS:001132544300001,2024,80,38,1,71
WOS:001042758500003,2023,81,77,73,15
WOS:000775787900001,2022,80,38,37,2
WOS:000758548000003,2022,91,77,49,15
WOS:000662934100027,2021,22,77,62,1
WOS:000638994800001,2021,72,52,64,50
WOS:000734191900015,2021,-1,38,73,44
WOS:000521836800004,2020,-1,77,76,21
WOS:000721180500019,2021,-1,38,60,53
WOS:001542578400002,2025,1,38,4,11
WOS:001424244500001,2025,-1,77,77,1
WOS:001232727000001,2024,71,77,1,2
WOS:000850321200001,2023,8,77,65,33
WOS:000673363400092,2021,72,77,11,71
WOS:000503281100011,2020,22,52,64,28
WOS:001479064900001,2025,1,38,4,11
WOS:001459059500001,2025,5,77,56,1
WOS:000984869600001,2023,-1,77,9,56
WOS:000945130800001,2023,8,77,62,32
WOS:000978044000001,2023,7,77,24,68
WOS:000819202200001,2023,-1,38,66,44
WOS:000766453400001,2023,15,38,63,44
WOS:000662239900001,2022,5,77,15,1
WOS:001548507400012,2025,15,77,63,66
WOS:001406053500001,2025,34,38,76,38
WOS:001226991900001,2024,31,38,5,67
WOS:000922762400003,2023,10,23,22,9
WOS:000783933800002,2021,-1,77,49,21
WOS:000532349000011,2020,56,38,62,71
WOS:000537108700003,2020,72,52,73,2
WOS:001429219200007,2024,16,77,28,58
WOS:001201249200001,2024,16,38,63,58
WOS:000520951800003,2020,19,38,4,74
WOS:001623258900001,2026,19,38,22,74
WOS:001555024100004,2025,5,77,64,1
WOS:001138206700003,2023,4,77,3,17
WOS:000726360200001,2021,16,38,6,58
WOS:001428045400003,2021,89,38,76,71
WOS:001582538300020,2025,88,38,56,56
WOS:001533409300001,2026,8,77,67,51
WOS:001249233700001,2024,57,38,73,53
WOS:001245018900017,2024,-1,77,1,2
WOS:001158958600013,2024,15,77,63,66
WOS:000877682000016,2022,53,38,70,53
WOS:000686545100001,2021,8,77,3,33
WOS:001613834700001,2025,1,38,4,77
WOS:001455603000001,2025,19,38,29,29
WOS:001254873900001,2024,1,52,4,77
WOS:001138046400001,2024,-1,77,1,2
WOS:000855849700001,2022,-1,38,3,44
WOS:000687321300016,2021,16,77,30,58
WOS:000578005900017,2020,1,38,76,11
WOS:000543362000006,2020,-1,38,3,17
WOS:001361525300001,2024,5,77,15,1
WOS:000720601800001,2022,5,77,3,17
WOS:000696982000015,2021,35,38,66,68
WOS:000723679000015,2021,8,77,77,33
WOS:000649321700001,2023,9,52,53,3
WOS:000659206600001,2021,91,77,2,15
WOS:000563083400002,2020,11,52,13,18
WOS:000563008500001,2022,9,38,62,71
WOS:001372605200001,2024,31,38,49,15
WOS:001348436200001,2024,6,52,51,56
WOS:001205654000001,2024,91,77,78,15
WOS:001110519300001,2023,91,77,49,68
WOS:000802216600014,2022,5,77,65,1
WOS:000716188300009,2021,-1,77,37,21
WOS:001682763800001,2025,54,38,75,22
WOS:001521315000001,2025,5,77,61,1
WOS:001281472200001,2024,-1,38,8,53
WOS:001069897600001,2023,40,77,73,51
WOS:000975683200001,2023,-1,38,53,58
WOS:000846679800010,2022,5,77,64,1
WOS:000738416200001,2022,4,38,3,46
WOS:000687321300030,2021,104,38,32,65
WOS:001207111600001,2024,1,38,4,77
WOS:001138162000001,2024,68,38,20,37
WOS:000600775000017,2021,59,38,3,46
WOS:001654668400001,2026,16,38,55,56
WOS:000944743600001,2023,-1,77,37,61
WOS:000787891100003,2022,5,77,59,1
WOS:000655998200001,2022,-1,38,3,44
WOS:000577079100010,2020,-1,77,67,55
WOS:000528566600007,2020,45,38,77,33
WOS:001339975600004,2024,-1,38,33,35
WOS:001258507200001,2025,91,77,46,15
WOS:001095065600001,2023,8,77,77,33
WOS:000979888500001,2024,7,38,5,39
WOS:000977301900001,2023,44,38,61,68
WOS:000865252200005,2022,0,23,22,45
WOS:000928170700015,2022,5,77,77,1
WOS:000505070900013,2020,81,77,73,15
WOS:000600059500019,2020,76,77,67,55
WOS:001087366500001,2024,12,77,62,17
WOS:001051175500001,2024,22,77,62,32
WOS:001166423500014,2023,91,77,2,15
WOS:000875830700019,2022,-1,38,69,1
WOS:000840002800001,2023,25,52,58,12
WOS:000738001800001,2022,-1,77,62,2
WOS:000594805100025,2020,45,38,77,33
WOS:001551360300001,2026,5,77,15,1
WOS:001579008100009,2025,55,38,61,15
WOS:001253451100001,2024,1,38,4,11
WOS:001101266500001,2023,91,77,2,51
WOS:001047992400001,2024,4,77,3,17
WOS:000928860200001,2023,82,52,6,22
WOS:000696756400006,2021,89,38,62,29
WOS:000553078700001,2022,25,52,58,12
WOS:001428929900001,2025,5,77,7,1
WOS:001390976700001,2024,7,77,56,68
WOS:001223267600003,2024,16,38,15,1
WOS:001126402800001,2025,-1,38,4,36
WOS:001087427500001,2023,63,52,70,49
WOS:000949405500001,2023,4,38,61,46
WOS:000787899400005,2022,95,38,62,1
WOS:000673363400058,2021,-1,77,9,56
WOS:000624228400001,2021,88,38,63,35
WOS:000601602300001,2020,7,38,49,68
WOS:000573431000014,2020,1,38,4,77
WOS:001190045100001,2024,1,77,4,77
WOS:001034209100001,2023,83,38,77,64
WOS:001464132900005,2025,37,77,9,56
WOS:001370186800001,2024,53,38,61,53
WOS:001078130500001,2023,101,38,61,53
WOS:001147086300001,2024,5,77,15,1
WOS:001140073200009,2023,5,77,64,1
WOS:001215032800001,2022,4,38,3,17
WOS:000787891500007,2022,-1,77,60,61
WOS:000755048000039,2021,-1,77,64,65
WOS:001181625900001,2024,25,77,58,12
WOS:001497004300001,2025,28,52,7,57
WOS:001099923100003,2023,-1,52,78,26
WOS:000882026800002,2022,1,38,4,11
WOS:001519230700001,2025,2,52,64,50
WOS:001000611400001,2023,-1,52,10,59
WOS:000875488800001,2022,71,77,65,2
WOS:000880022800012,2022,-1,52,79,26
WOS:000738375300001,2021,60,38,69,40
WOS:000705093600004,2021,-1,38,64,53
WOS:000708995200002,2021,58,23,39,25
WOS:000512103500001,2020,16,38,45,58
WOS:001315387600001,2024,16,52,73,58
WOS:000806116000001,2022,94,23,58,0
WOS:000691224600014,2021,11,23,13,18
WOS:001584272500001,2026,91,52,71,22
WOS:001386662600006,2024,2,52,6,50
WOS:001249561000001,2024,-1,77,64,50
WOS:000685044000038,2021,-1,77,64,28
WOS:000562262700001,2020,50,52,72,42
WOS:001445889500001,2025,-1,52,56,59
WOS:000819306800001,2022,76,77,67,55
WOS:000705320000001,2020,-1,77,77,21
WOS:001391389400001,2024,1,38,4,77
WOS:000572406900001,2022,4,52,3,17
WOS:001616994200001,2025,23,38,66,7
WOS:001474320800001,2025,16,38,63,58
WOS:001331453700001,2024,-1,77,65,33
WOS:001321815700004,2024,10,52,22,9
WOS:000677643500034,2021,74,52,20,37
WOS:001413514100027,2025,52,52,72,19
WOS:000814724500001,2022,75,52,19,0
WOS:000514317200001,2020,32,52,25,14
WOS:001106177700004,2023,55,52,64,28
WOS:001053014200018,2023,2,38,52,22
WOS:000821338900001,2022,-1,23,59,73
WOS:000637906000001,2021,86,38,77,65
WOS:001103968300001,2023,82,52,6,22
WOS:000827330600001,2022,12,23,5,36
WOS:000565974400001,2020,88,77,56,38
WOS:001502901700001,2025,-1,52,17,28
WOS:000796228100001,2023,34,38,54,2
WOS:001345730200003,2024,17,52,26,78
WOS:001321960300005,2024,12,52,5,36
WOS:001251868100002,2024,43,77,55,75
WOS:001098066200001,2023,86,52,66,72
WOS:000523222500001,2020,87,77,21,51
WOS:000673363400038,2021,-1,77,3,44
WOS:000775319300001,2022,29,23,59,73
WOS:000726962800001,2022,6,52,78,37
WOS:001293542200001,2021,-1,38,61,35
WOS:001637372600003,2025,57,77,71,51
WOS:001069097700001,2023,26,52,59,8
WOS:000764061000001,2021,2,38,52,22
WOS:000635603900001,2021,11,52,13,18
WOS:000628235500007,2021,31,52,68,67
WOS:001606376000001,2025,-1,52,45,70
WOS:001580540700001,2025,31,52,5,67
WOS:000860715500001,2022,-1,77,55,34
WOS:000821199300012,2022,18,52,40,59
WOS:001645460900001,2026,40,52,45,40
WOS:001402773900038,2022,16,38,63,53
WOS:000828510400001,2023,-1,77,3,56
WOS:000826658600003,2022,93,52,79,65
WOS:001448655100001,2025,-1,23,13,31
WOS:001364259200001,2024,2,52,68,50
WOS:001152577200001,2024,0,23,60,5
WOS:001158754500001,2024,0,23,39,25
WOS:000745501000001,2022,10,23,22,9
WOS:000672045300001,2021,25,52,58,12
WOS:001045474900018,2023,15,77,63,66
WOS:000775072800001,2022,6,52,59,23
WOS:001414605800006,2025,27,52,45,70
WOS:000583886100001,2021,-1,23,59,73
