UT,Publication Year,Document Type,lda_topic,lda_probability
WOS:001626158500001,2025,Article; Early Access,14,0.42744577304505954
WOS:001442898400008,2025,Article,27,0.4186784581298532
WOS:001113547900001,2024,Article,9,0.2773260727378436
WOS:000981380700001,2024,Article,25,0.4884176256338214
WOS:000862789100008,2022,Article,9,0.5627472612032383
WOS:000878853000010,2022,Article,14,0.35522249662761834
WOS:000525953000001,2020,Article,25,0.4732042684194386
WOS:000505456800001,2022,Article,14,0.3199164830989735
WOS:001517020800001,2025,Article,24,0.3844354290340236
WOS:001092305800001,2023,Article,9,0.39313275745798265
WOS:001018747200001,2023,Article,14,0.44849340964899964
WOS:000516255000001,2020,Article,9,0.4292848909139426
WOS:001621163600001,2025,Article; Early Access,0,0.2938566921032948
WOS:001322971100001,2024,Article,24,0.5181573909671151
WOS:001090417100001,2024,Article,29,0.5145246205743821
WOS:000829449600005,2022,Article,9,0.6026931281299756
WOS:000770874900011,2022,Article,14,0.6091541052421228
WOS:001372879800054,2024,Article,24,0.6562819410006266
WOS:000761262700001,2022,Article,25,0.5307702581146108
WOS:001484685600001,2025,Article,26,0.8581764122881057
WOS:000647423700010,2021,Article,26,0.9805660094377907
WOS:000578356500001,2021,Article,31,0.24900037062388597
WOS:000673535900001,2021,Article,11,0.30253903536881177
WOS:000739328800003,2021,Article,26,0.5649751833704861
WOS:001368965400001,2025,Article,14,0.3876709586073943
WOS:001287637300001,2024,Article,9,0.3284744512073455
WOS:001043423000001,2025,Article,0,0.4828212004285379
WOS:000767666300001,2022,Article,3,0.2992794660248936
WOS:000782160400008,2022,Article,14,0.2105939516650178
WOS:000525953100001,2021,Article,25,0.36317251216018437
WOS:000874738400001,2022,Article,25,0.5260893046522569
WOS:000718279200015,2021,Article,11,0.4924858564067845
WOS:000617098200004,2020,Article,13,0.34349334160121886
WOS:000720451600004,2022,Article,5,0.6339593808270774
WOS:001381806800001,2024,Article,4,0.43132003436084254
WOS:000687094500001,2021,Article,26,0.8979305437578347
WOS:000630227200003,2021,Article,8,0.2956046724123542
WOS:001645712200001,2025,Article,8,0.30145123356900416
WOS:001340097400001,2024,Article,25,0.6382409953847358
WOS:001204606400001,2025,Article,25,0.41963090483930215
WOS:001145467200005,2023,Article,16,0.4320085077111335
WOS:001413867000001,2025,Article,21,0.20796343562718497
WOS:001655865300004,2025,Article,26,0.9257633316507101
WOS:000667296300001,2021,Article,4,0.3994944297988444
WOS:000992710700008,2023,Article,29,0.3094944079376257
WOS:001328228900001,2024,Article,5,0.2966637720809307
WOS:001613681700001,2025,Article,9,0.603363352509799
WOS:000545167700001,2020,Article,14,0.3745951447679042
WOS:000560392100003,2020,Article,21,0.7397066217053355
WOS:000521733900006,2020,Article,8,0.4879399757446907
WOS:000691868700002,2021,Article,24,0.5660057617502969
WOS:001332533300001,2024,Article,25,0.40206723960500873
WOS:001003954700001,2024,Article,31,0.31266826530905456
WOS:000591006900001,2021,Article,3,0.3805704360462903
WOS:000537496000028,2020,Article,4,0.5082584239113882
WOS:000992490800001,2023,Article,24,0.3406577231036443
WOS:001568391300004,2025,Article,27,0.40323013489655907
WOS:000709668500001,2021,Article,3,0.289998637276606
WOS:000593197300009,2020,Article,25,0.9782089418807685
WOS:001168301900001,2023,Article; Early Access,13,0.3977480815550582
WOS:001171045000001,2024,Article,29,0.4835452300702303
WOS:001244836100005,2024,Article,14,0.3932121402074394
WOS:001485383400001,2025,Article,25,0.7027422490245446
WOS:000993512500001,2023,Article,25,0.5500075255225091
WOS:000701203000001,2021,Article,21,0.35939877721028957
WOS:000822489900004,2022,Article,25,0.33512749947109066
WOS:001261417000017,2024,Article,13,0.42445339069258214
WOS:000732956500004,2022,Article,29,0.5367230647442836
WOS:000799828900001,2022,Article,4,0.4848799423888978
WOS:001222189900011,2024,Article,13,0.27493749824632463
WOS:001464737300001,2025,Article,25,0.3419151560838584
WOS:001325948600001,2025,Article,25,0.44491251635927004
WOS:000580051200032,2020,Article,25,0.45003671762187986
WOS:000597802500001,2021,Article,14,0.4740507599324996
WOS:001088454600001,2024,Article,7,0.3648678552842775
WOS:000540366600006,2020,Article,7,0.3471827899719927
WOS:001041848500001,2023,Article,25,0.6554000060136873
WOS:001608553000005,2025,Article; Book Chapter,12,0.2132087475783422
WOS:000629256700004,2020,Article,14,0.44862762110078375
WOS:001181598800001,2024,Article,29,0.31821976500658783
WOS:001427884200001,2025,Article,4,0.22806758494506327
WOS:000842906400002,2023,Article,13,0.6777284556692319
WOS:000574276800001,2020,Article,16,0.22750034134547759
WOS:000538637000006,2020,Article,14,0.7321239640908513
WOS:001544729400001,2025,Article,31,0.27635670149490454
WOS:000578605200001,2020,Article,26,0.28541558307614484
WOS:001477798900001,2025,Article; Early Access,11,0.3176988168344053
WOS:000857098500001,2023,Article,22,0.4604005845434822
WOS:000809337500003,2022,Article,2,0.474175828290673
WOS:001001529400030,2023,Article,13,0.4109240852046498
WOS:001022723400001,2024,Article,5,0.3207060505508613
WOS:000549436500002,2020,Article,5,0.6321912481374333
WOS:000553354700001,2020,Article,13,0.386645731284112
WOS:000869063500001,2023,Article,5,0.5601664557684845
WOS:000523776100010,2020,Article,29,0.3184596855691623
WOS:000748684200017,2022,Article,13,0.747932764080599
WOS:001347405800001,2025,Article,5,0.6454410785442057
WOS:001340005300001,2024,Article,25,0.30155504995006827
WOS:000645560300053,2021,Article,8,0.2802682110856137
WOS:000545187900001,2020,Article,13,0.6532231155642056
WOS:001408211500001,2025,Article,8,0.3771627854950449
WOS:001250791700001,2024,Article,8,0.2571507348164463
WOS:000850880700004,2022,Article,25,0.26820837165898376
WOS:000860919100001,2023,Article,16,0.22346111635000376
WOS:000559044500005,2020,Article,20,0.3584129551814182
WOS:001104774600001,2023,Article,29,0.7414797656370724
WOS:000940195800001,2023,Article,25,0.2845996555913998
WOS:001271717300001,2024,Article,8,0.3574315776796033
WOS:001161188300001,2024,Article,25,0.21999154128135154
WOS:000760242500016,2022,Article,5,0.4706259604561185
WOS:000757825200001,2022,Article,14,0.462634993099705
WOS:000752342700002,2022,Article,24,0.4995492631719475
WOS:001119847600001,2024,Article,7,0.2867466020729155
WOS:001204987200001,2024,Article,25,0.45835198731494275
WOS:001218110300001,2024,Article,29,0.2289199440686447
WOS:000733136100001,2022,Article,8,0.5973502961865329
WOS:000677398500001,2022,Article,24,0.5623998275640318
WOS:001116252400017,2022,Article,13,0.2982706537498168
WOS:001045907000001,2024,Article,1,0.46328186366078783
WOS:001024212200001,2023,Article,14,0.3296477564522893
WOS:000889194000001,2022,Article,11,0.7904657005710896
WOS:001586001900001,2025,Article,24,0.5648038529230976
WOS:001652015500001,2025,Article,29,0.3892954300711708
WOS:000660076900052,2021,Article,8,0.1979098233755185
WOS:000694097900001,2021,Article,5,0.3962672891119909
WOS:000982585900001,2023,Article,29,0.3709743042224322
WOS:000925765200028,2022,Article,29,0.30804965472013796
WOS:000788811400001,2022,Article,24,0.3559606845064843
WOS:001431007800001,2025,Article,21,0.44981377591777816
WOS:001174876900003,2024,Article,24,0.36453658524294713
WOS:000594695300001,2020,Article,11,0.489682268056835
WOS:001355822100001,2024,Article,29,0.4655694273046853
WOS:000598248400007,2020,Article,8,0.3162442139801874
WOS:000813816600001,2022,Article,24,0.5169650604470775
WOS:001014833700001,2023,Article,14,0.6685454981158219
WOS:000762407200001,2022,Article,5,0.5975043917581245
WOS:001324292200001,2025,Article,8,0.37058322636705887
WOS:000570160800001,2022,Article,14,0.5006047137665364
WOS:000953866400002,2023,Article,11,0.6780881592661426
WOS:000776918200001,2022,Article,13,0.30964601291788857
WOS:001281253300001,2024,Article,26,0.831261435000129
WOS:000561517000001,2020,Article; Early Access,26,0.472366409637007
WOS:001580530200001,2025,Article,26,0.5727614598367211
WOS:000698895800003,2021,Article,26,0.8343349718968368
WOS:000580642000007,2020,Article,26,0.8482093940909474
WOS:000562651700005,2020,Article,29,0.17532224906814034
WOS:000596817000004,2020,Article,4,0.43920799856325976
WOS:001409898100001,2025,Article,26,0.541099011769314
WOS:000915934900001,2023,Article,26,0.5650896996833353
WOS:000528206800027,2020,Article,21,0.6126288594719324
WOS:001482241400001,2025,Article,16,0.19685699822107772
WOS:001239204800009,2024,Article,21,0.26907199605856014
WOS:000889893100001,2023,Article,26,0.5910023796915552
WOS:000738638600001,2021,Article,26,0.8013323003220888
WOS:000721070400001,2021,Article,26,0.9411635085242678
WOS:000688123000001,2021,Article,26,0.823763646838184
WOS:001605960300007,2025,Article,26,0.49226988916079334
WOS:001421751100001,2025,Article,26,0.6675792936708387
WOS:001051614900011,2022,Article,2,0.31952086884245373
WOS:001004007900001,2023,Article,26,0.9285826058550292
WOS:001138855000001,2024,Article,26,0.41607726405997264
WOS:000703255500003,2021,Article,26,0.7685154679550736
WOS:000858352600001,2024,Article,31,0.33274364396287
WOS:001309526800001,2024,Article,2,0.526401716971709
WOS:000701184500003,2021,Article,26,0.6808487956821135
WOS:001062910800013,2021,Article,26,0.3025764065130492
WOS:000804645500001,2022,Article,26,0.7036625939278628
WOS:000635375400001,2021,Article,26,0.5290155788165386
WOS:001139306200001,2024,Article,26,0.8464861156132204
WOS:000581610400004,2020,Article,26,0.6564599389540359
WOS:000649794700001,2021,Article,26,0.5914203743157341
WOS:001569229300001,2025,Article,4,0.3971919529328331
WOS:000601385000001,2021,Article,26,0.9711615375656846
WOS:000729225200001,2021,Article,26,0.7496155599664764
WOS:000611177900013,2021,Article,26,0.7950267196398586
WOS:000598381700001,2021,Article,5,0.402614274668954
WOS:001608699700017,2025,Article,26,0.7826875728258682
WOS:000671082800006,2021,Article,26,0.7698399958037029
WOS:000864500000012,2022,Article,26,0.6785959820806918
WOS:000784449200003,2022,Article,26,0.8395812110672589
WOS:000786345500004,2022,Article,3,0.32997372818742104
WOS:000575013000001,2021,Article,5,0.273105717053171
WOS:001339241200038,2024,Article,30,0.3115252685807894
WOS:000958591300001,2023,Article,29,0.40792225724229103
WOS:001157778600003,2024,Article,16,0.22999905247484223
WOS:000980356900001,2024,Article,1,0.6142445044200783
WOS:000558242700020,2020,Article,24,0.6138824439279076
WOS:000647689000001,2021,Article,26,0.4408629904943468
WOS:001021201700001,2023,Article,11,0.46145917520276947
WOS:000991233100001,2023,Article,2,0.7255109521987138
WOS:000679100500001,2021,Article,3,0.6141566196416626
WOS:000826181300001,2022,Article,31,0.26311674134572105
WOS:001441762100002,2025,Article,4,0.32612548857722923
WOS:000704416000001,2021,Article,16,0.3525806962885228
WOS:001459941500001,2025,Article,27,0.20507675660397526
WOS:001482650300001,2025,Article,3,0.3415080536532774
WOS:000608157700070,2021,Article,24,0.9225869876201493
WOS:000604490600005,2020,Article,14,0.3238706464915812
WOS:001099786900001,2023,Article,2,0.3528330057386089
WOS:000694239900003,2021,Article,29,0.47856546940102296
WOS:001372660500001,2025,Article,16,0.24040276222096554
WOS:001582538300037,2025,Article,5,0.3275192153083659
WOS:000591632000001,2020,Article,12,0.27184663616691906
WOS:000704608000003,2021,Article,24,0.42298621197819386
WOS:001530384600001,2025,Article,5,0.2489392759529461
WOS:000553071500003,2020,Article,14,0.3745304053960498
WOS:001611654500001,2025,Article; Early Access,25,0.3318328284937699
WOS:001652068700001,2025,Article,16,0.22897558134666557
WOS:001426390100001,2025,Article,5,0.5733191613000751
WOS:001379796500004,2024,Article,12,0.7855990193776985
WOS:000626246900001,2022,Article,27,0.2626915385406026
WOS:001291779300001,2024,Article,2,0.5049710544216766
WOS:000616581200001,2021,Article,4,0.4605171785552535
WOS:001408329000001,2025,Article,9,0.26142041193306254
WOS:001408106000001,2025,Article,9,0.819531385306765
WOS:001273217900066,2024,Article,0,0.42665297115407247
WOS:000653635000001,2022,Article,24,0.5165809978478982
WOS:001115358300001,2024,Article,14,0.25788095389442744
WOS:001499694400001,2025,Article; Early Access,22,0.4926821502285044
WOS:000731322900026,2021,Article,8,0.46437392944934075
WOS:000721616800001,2021,Article; Early Access,6,0.7179972483916983
WOS:001485100000001,2025,Article,14,0.4839617618278791
WOS:001142835700001,2023,Article,25,0.2939675281317374
WOS:000928074800019,2022,Article,14,0.4116073131976835
WOS:001031708400003,2023,Article,14,0.5611011898741781
WOS:001011737400001,2024,Article,14,0.30738770632184714
WOS:000695760400001,2022,Article,25,0.24813535457722186
WOS:000614728000003,2021,Article,4,0.39009279846099365
WOS:000678460800001,2020,Article,0,0.21765222411098553
WOS:000877453400001,2023,Article,25,0.6761842850835513
WOS:000773183500001,2022,Article,19,0.48701691241087436
WOS:000755565900002,2022,Article,26,0.49289435160333644
WOS:001179888500001,2025,Article,2,0.41399380540185027
WOS:000674325200001,2021,Article,25,0.7281337634335
WOS:001566650500001,2025,Article,14,0.3500166901080782
WOS:001066161400002,2024,Article,25,0.48102345243779016
WOS:000613801400004,2020,Article,3,0.4115985238164945
WOS:000725695500001,2022,Article,25,0.7894139611427551
WOS:000608778300001,2021,Article,31,0.38643768240974335
WOS:001582514400003,2025,Article,30,0.31636645831350646
WOS:000765671000001,2022,Article,9,0.4516111717020805
WOS:000514645100011,2020,Article,14,0.49545296498812913
WOS:000609462500001,2021,Article,11,0.9151797846935834
WOS:001024673000001,2023,Article,9,0.7134067734082473
WOS:000816065100001,2022,Article,22,0.5471342819450732
WOS:000791109600001,2022,Article,25,0.532723125989132
WOS:000790397500003,2022,Article,19,0.7030885080528593
WOS:001566717300001,2025,Article,12,0.5985319796094904
WOS:001097407300006,2023,Article,14,0.3132438263235867
WOS:000663049000001,2022,Article,22,0.3489970166479591
WOS:000592008500001,2020,Article,0,0.6254543477705345
WOS:000763604600003,2021,Article,18,0.49177942181184797
WOS:001592377000001,2025,Article,25,0.7105763547250409
WOS:001413741200001,2025,Article,9,0.29079854960387314
WOS:000570908700001,2021,Article,25,0.7680735193069024
WOS:000561741200013,2020,Article,13,0.4199524354684513
WOS:001332585400001,2024,Article,14,0.7127931303191709
WOS:000808750100011,2022,Article,30,0.28814945268814085
WOS:001140931400001,2024,Article,1,0.3952506230617768
WOS:000777698200001,2023,Article,8,0.28626669627121587
WOS:001490784000001,2025,Article,5,0.4934804395084156
WOS:000788961700001,2024,Article,0,0.25739469696683603
WOS:001499400900001,2025,Article,28,0.31113832344893905
WOS:001178258800001,2024,Article,20,0.29142951819152263
WOS:001133744700001,2024,Article,24,0.2930005279171984
WOS:000852016600001,2023,Article,25,0.5880315049604529
WOS:000811040900001,2023,Article,24,0.4004695540109681
WOS:001445295400001,2025,Article,25,0.6321012391950219
WOS:001311338800001,2024,Article,30,0.49346426117593367
WOS:001176900700001,2024,Article,17,0.28858823491537694
WOS:000937803500001,2023,Article; Early Access,5,0.5970072550843917
WOS:000694810400001,2022,Article,9,0.5022385847131297
WOS:001416207700001,2025,Article,6,0.38379832839744205
WOS:001151360400001,2024,Article,9,0.29031625247737863
WOS:000832505300001,2024,Article,0,0.4019116308285853
WOS:001630760700001,2025,Article,25,0.6363772942668168
WOS:000624011800001,2021,Article,13,0.6773393981467969
WOS:000588004200108,2020,Article,10,0.2501991833102445
WOS:000840155000001,2022,Article,0,0.575332125293373
WOS:000621748900001,2021,Article,9,0.45903083317964605
WOS:000906866200008,2022,Article,11,0.4892481023579254
WOS:001491378900001,2025,Article,30,0.25738249741249314
WOS:001130193200001,2024,Article,8,0.3828102857157386
WOS:000760929800001,2022,Article,8,0.34179587698449865
WOS:001635842500001,2025,Article; Early Access,0,0.4889177575412065
WOS:001284688400004,2024,Article,14,0.3726351077232132
WOS:001030842400007,2023,Article,24,0.36252708028849556
WOS:000878629700017,2022,Article,0,0.4100526224866705
WOS:000804510700005,2022,Article,0,0.250115314005312
WOS:000776383000001,2022,Article,14,0.476020224003651
WOS:000680206500003,2021,Article,11,0.3972425322372702
WOS:001447547300001,2025,Article,0,0.7155308762696886
WOS:001165521500005,2024,Article,9,0.4805935403622175
WOS:000718366600001,2021,Article,4,0.36841201148124997
WOS:000660076900021,2021,Article,13,0.41147067421877837
WOS:000787669700001,2022,Article,14,0.5688841573985078
WOS:000977146800001,2023,Article,29,0.5084081733916646
